Title,Date,TotalResult,Id
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73111.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,accepted,73110.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,accepted,73109.0
<br/>,,accepted,73108.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73107.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,accepted,73106.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,accepted,73105.0
Novela z. - zákoník práce - EU,,accepted,73104.0
Novela z. - zákoník práce - EU,,accepted,73103.0
Novela z. - zákoník práce - EU,,accepted,73102.0
Novela z. - zákoník práce - EU,,rejected,73101.0
Novela z. - zákoník práce - EU,,accepted,73100.0
Novela z. - zákoník práce - EU,,accepted,73099.0
Novela z. - zákoník práce - EU,,rejected,73098.0
Novela z. - zákoník práce - EU,,rejected,73097.0
Novela z. - zákoník práce - EU,,rejected,73096.0
Novela z. - zákoník práce - EU,,rejected,73095.0
Novela z. - zákoník práce - EU,,accepted,73094.0
Pořad schůze,,accepted,73093.0
<br/>,,accepted,73092.0
"Vl.n.z., kterým se ruší zák. opatření Senátu č. 340/2013 Sb.",,accepted,73091.0
"Vl.n.z., kterým se ruší zák. opatření Senátu č. 340/2013 Sb.",,accepted,73090.0
"Vl.n.z., kterým se ruší zák. opatření Senátu č. 340/2013 Sb.",,accepted,73089.0
Novela z. - daňový řád,,accepted,73088.0
Novela z. - daňový řád,,accepted,73087.0
Žádost PČR o vyslovení souhlasu PS k trestnímu stíhání K. Maříkové,,rejected,73086.0
Žádost PČR o vyslovení souhlasu PS k trestnímu stíhání K. Maříkové,,rejected,73085.0
Žádost PČR o vyslovení souhlasu PS k trestnímu stíhání K. Maříkové,,accepted,73084.0
Návrh na volbu členů Rady Státního fondu kinematografie,,accepted,73083.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,73082.0
Návrh na změny ve složení orgánů Poslanecké sněmovny,,accepted,73081.0
Novela z. o obecní policii,,accepted,73080.0
Novela z. o obecní policii,,rejected,73079.0
Novela z. o kompenzačním bonusu,,accepted,73078.0
Novela z. o kompenzačním bonusu,,rejected,73077.0
Pořad schůze,,rejected,73076.0
Pořad schůze,,rejected,73075.0
Pořad schůze,,rejected,73074.0
Pořad schůze,,rejected,73073.0
Pořad schůze,,accepted,73072.0
Pořad schůze,,accepted,73071.0
Pořad schůze,,accepted,73070.0
Pořad schůze,,accepted,73069.0
Novela z. o kompenzačním bonusu,,rejected,73068.0
Kompenzace příjmů obcí a krajů,,accepted,73067.0
Kompenzace příjmů obcí a krajů,,rejected,73066.0
Kompenzace příjmů obcí a krajů,,accepted,73065.0
Kompenzace příjmů obcí a krajů,,accepted,73064.0
Kompenzace příjmů obcí a krajů,,accepted,73063.0
Kompenzace příjmů obcí a krajů,,accepted,73062.0
Kompenzace příjmů obcí a krajů,,rejected,73061.0
Kompenzace příjmů obcí a krajů,,rejected,73060.0
Kompenzace příjmů obcí a krajů,,accepted,73059.0
Kompenzace příjmů obcí a krajů,,accepted,73058.0
Kompenzace příjmů obcí a krajů,,accepted,73057.0
Novela z. o některých úpravách v oblasti evidence tržeb,,accepted,73056.0
Novela z. o některých úpravách v oblasti evidence tržeb,,rejected,73055.0
Pořad schůze,,accepted,73054.0
Pořad schůze,,rejected,73053.0
Pořad schůze,,rejected,73052.0
Pořad schůze,,rejected,73051.0
Pořad schůze,,rejected,73050.0
Pořad schůze,,rejected,73049.0
Pořad schůze,,rejected,73048.0
Pořad schůze,,rejected,73047.0
Pořad schůze,,rejected,73046.0
Pořad schůze,,rejected,73045.0
Pořad schůze,,accepted,73044.0
Pořad schůze,,accepted,73043.0
Pořad schůze,,accepted,73042.0
Pořad schůze,,rejected,73041.0
Pořad schůze,,rejected,73040.0
Pořad schůze,,rejected,73039.0
Pořad schůze,,rejected,73038.0
Pořad schůze,,accepted,73037.0
Pořad schůze,,accepted,73036.0
Pořad schůze,,rejected,73035.0
Pořad schůze,,rejected,73034.0
Pořad schůze,,accepted,73033.0
Pořad schůze,,accepted,73032.0
Pořad schůze,,accepted,73031.0
<br/>,,accepted,73030.0
"Vl.n.z.,kterým se stanoví termín předložení z. o SR ČR 2021",,accepted,73029.0
"Vl.n.z.,kterým se stanoví termín předložení z. o SR ČR 2021",,rejected,73028.0
"Vl.n.z.,kterým se stanoví termín předložení z. o SR ČR 2021",,rejected,73027.0
"Vl.n.z.,kterým se stanoví termín předložení z. o SR ČR 2021",,accepted,73026.0
"Vl.n.z.,kterým se stanoví termín předložení z. o SR ČR 2021",,accepted,73025.0
"Vl.n.z.,kterým se stanoví termín předložení z. o SR ČR 2021",,accepted,73024.0
"Vl.n.z.,kterým se stanoví termín předložení z. o SR ČR 2021",,accepted,73023.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73022.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73021.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,73020.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,73019.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,73018.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73017.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73016.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73015.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73014.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,73013.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,accepted,73012.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73011.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73010.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73009.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73008.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73007.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73006.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73005.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73004.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73003.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73002.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73001.0
Vl.n.z. o snížení penále z pojist. na soc. zabezpečení,,rejected,73000.0
,,rejected,73399.0
Novela z. o státním rozpočtu ČR na rok 2020,,accepted,73398.0
Pořad schůze,,accepted,73397.0
<br/>,,accepted,73396.0
Novela z. o státním rozpočtu ČR na rok 2020,,accepted,73395.0
Novela z. o státním rozpočtu ČR na rok 2020,,rejected,73394.0
Novela z. o státním rozpočtu ČR na rok 2020,,accepted,73393.0
Novela z. o státním rozpočtu ČR na rok 2020,,rejected,73392.0
Pořad schůze,,accepted,73391.0
<br/>,,rejected,73390.0
<br/>,,accepted,73389.0
<br/>,,accepted,73388.0
Novela z. - trestní zákoník - EU,,accepted,73387.0
Novela z. - trestní zákoník - EU,,accepted,73386.0
Novela z. - trestní zákoník - EU,,accepted,73385.0
Novela z. - trestní zákoník - EU,,rejected,73384.0
Novela z. - trestní zákoník - EU,,rejected,73383.0
Novela z. - trestní zákoník - EU,,accepted,73382.0
Novela z. - trestní zákoník - EU,,rejected,73381.0
Novela z. - trestní zákoník - EU,,accepted,73380.0
Novela z. - trestní zákoník - EU,,rejected,73379.0
Novela z. - trestní zákoník - EU,,accepted,73378.0
Novela z. - trestní zákoník - EU,,rejected,73377.0
Novela z. - trestní zákoník - EU,,accepted,73376.0
Novela z. - trestní zákoník - EU,,rejected,73375.0
Novela z. - trestní zákoník - EU,,accepted,73374.0
Novela z. - trestní zákoník - EU,,accepted,73373.0
Novela z. - trestní zákoník - EU,,accepted,73372.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73371.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73370.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73369.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73368.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73367.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73366.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73365.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73364.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73363.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73362.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73361.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73360.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73359.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73358.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73357.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73356.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73355.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73354.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73353.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73352.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73351.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73350.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73349.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73348.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73347.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73346.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73345.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73344.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73343.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73342.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73341.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73340.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73339.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73338.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73337.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73336.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73335.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73334.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73333.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73332.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73331.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73330.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73329.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73328.0
Novela z. o urychlení výstavby dopravní infrastruktury,,accepted,73327.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73326.0
Novela z. o urychlení výstavby dopravní infrastruktury,,rejected,73325.0
Pořad schůze,,rejected,73324.0
Pořad schůze,,accepted,73323.0
Informace vlády o ochraně klimatu,,accepted,73322.0
Informace vlády o ochraně klimatu,,rejected,73321.0
Informace vlády o ochraně klimatu,,rejected,73320.0
Informace vlády o ochraně klimatu,,rejected,73319.0
Informace vlády o ochraně klimatu,,rejected,73318.0
Informace vlády o ochraně klimatu,,rejected,73317.0
Informace vlády o ochraně klimatu,,accepted,73316.0
<br/>,,accepted,73315.0
N. ústav. z. - Listina základních práv a svobod,,accepted,73314.0
Novela z. o vodách (vodní zákon),,accepted,73313.0
Novela z. o vodách (vodní zákon),,accepted,73312.0
<br/>,,accepted,73311.0
Novela z. o vodách (vodní zákon),,accepted,73310.0
Pořad schůze,,accepted,73309.0
<br/>,,accepted,73308.0
Návrh na volbu členů DKCOVID,,accepted,73307.0
Novela z. o opatřeních souvis. se zákazem chemických zbraní - EU,,accepted,73306.0
Stan.článek,,accepted,73305.0
Stan.článek,,accepted,73304.0
Stan.článek,,accepted,73303.0
Stan.článek,,accepted,73302.0
Novela z. o Hasičském záchranném sboru ČR,,rejected,73301.0
Novela z. o Hasičském záchranném sboru ČR,,accepted,73300.0
Vl.n.z. v souv.s elektronizací postupů orgánů veřejné moci,,accepted,73299.0
Novela z. o bankách - EU,,accepted,73298.0
Novela z. o bankách - EU,,rejected,73297.0
Novela z. o bankách - EU,,accepted,73296.0
Novela z. o bankách - EU,,accepted,73295.0
Novela z. o bankách - EU,,accepted,73294.0
Vl.n.z. o mez. spolupráci při řešení daňových sporů v EU - EU,,accepted,73293.0
Vl.n.z. o mez. spolupráci při řešení daňových sporů v EU - EU,,accepted,73292.0
Vl.n.z. o mez. spolupráci při řešení daňových sporů v EU - EU,,accepted,73291.0
Návrh změny rozpočtu SFRB na rok 2020,,accepted,73290.0
SK PS hybridní hrozby,,accepted,73289.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,accepted,73288.0
Vl. n. z. o prominutí pojistného na sociální zabezpečení - EU,,rejected,73287.0
"Vl.n.z.,kterým se mění některé daň.zák.v souv.s koronavirem - EU",,accepted,73286.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73285.0
Pořad schůze,,rejected,73284.0
Pořad schůze,,rejected,73283.0
Pořad schůze,,rejected,73282.0
Pořad schůze,,rejected,73281.0
Pořad schůze,,rejected,73280.0
Pořad schůze,,accepted,73279.0
Pořad schůze,,rejected,73278.0
<br/>,,rejected,73277.0
Novela z. o pomoci v hmotné nouzi,,accepted,73276.0
Novela z. o pomoci v hmotné nouzi,,rejected,73275.0
Novela z. o pomoci v hmotné nouzi,,rejected,73274.0
Novela z. o pomoci v hmotné nouzi,,rejected,73273.0
Novela z. o pomoci v hmotné nouzi,,accepted,73272.0
Novela z. o pomoci v hmotné nouzi,,accepted,73271.0
Novela z. o pomoci v hmotné nouzi,,accepted,73270.0
Novela z. o pomoci v hmotné nouzi,,rejected,73269.0
Stanovisko Poslanecké sněmovny k zásluhám československých legionářů,,rejected,73268.0
Stanovisko Poslanecké sněmovny k zásluhám československých legionářů,,accepted,73267.0
Stanovisko Poslanecké sněmovny k zásluhám československých legionářů,,accepted,73266.0
Stanovisko Poslanecké sněmovny k zásluhám československých legionářů,,accepted,73265.0
Stanovisko Poslanecké sněmovny k zásluhám československých legionářů,,accepted,73264.0
Stanovisko Poslanecké sněmovny k zásluhám československých legionářů,,accepted,73263.0
Stanovisko Poslanecké sněmovny k zásluhám československých legionářů,,accepted,73262.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,rejected,73261.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73260.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73259.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73258.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73257.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,rejected,73256.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,rejected,73255.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73254.0
"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU",,accepted,73253.0
"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU",,accepted,73252.0
"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU",,accepted,73251.0
"Vládní návrh zákona o sčítání lidu, domů a bytů v roce 2021 - EU",,accepted,73250.0
"Vl.n.z.,kt. se mění někt. z.v souv. s impl.daňových předpisů - EU",,accepted,73249.0
"Vl.n.z.,kt. se mění někt. z.v souv. s impl.daňových předpisů - EU",,accepted,73248.0
"Vl.n.z.,kt. se mění někt. z.v souv. s impl.daňových předpisů - EU",,accepted,73247.0
"Vl.n.z.,kt. se mění někt. z.v souv. s impl.daňových předpisů - EU",,accepted,73246.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73245.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73244.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73243.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,rejected,73242.0
Vl.n.z.o komp. osobám posk.hrazené zdr. služby - EU,,accepted,73241.0
Pořad schůze,,accepted,73240.0
Pořad schůze,,accepted,73239.0
Pořad schůze,,accepted,73238.0
Pořad schůze,,rejected,73237.0
Pořad schůze,,accepted,73236.0
Pořad schůze,,accepted,73235.0
Návrh na zřízení VK PS k nákupům a distribuci ochranných pomůcek a dal,,rejected,73234.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73233.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73232.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73231.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73230.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73229.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73228.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,accepted,73227.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73226.0
Informace o nákupech zdr. materiálu a podílů v soukromých firmách či j,,rejected,73225.0
"Skupiny občanů, kterým se nedostalo pomoci",,rejected,73224.0
"Skupiny občanů, kterým se nedostalo pomoci",,rejected,73223.0
"Skupiny občanů, kterým se nedostalo pomoci",,rejected,73222.0
"Skupiny občanů, kterým se nedostalo pomoci",,rejected,73221.0
"Skupiny občanů, kterým se nedostalo pomoci",,rejected,73220.0
"Skupiny občanů, kterým se nedostalo pomoci",,rejected,73219.0
"Skupiny občanů, kterým se nedostalo pomoci",,rejected,73218.0
